,latitude,longitude,discovery_month,fire_size
33888,43.1713,-78.97,4,0.63
33889,36.69057,-84.03464,4,40.0
33890,31.45864001,-94.00384001,2,4.0
33891,32.52666667,-81.87,3,6.0
33892,32.7028297,-98.2978951,8,1.5
33893,31.86686463,-89.99302765,9,3.0
33894,35.53060142,-94.66500075,3,30.0
33895,33.0819,-89.4011,12,22.0
33896,33.19166667,-81.04583333,4,0.8
33897,33.95140754,-89.98834687,9,1.0
33898,37.50507612,-81.84516673,3,5.0
33899,61.85,-158.28,6,14999.0
33900,32.28246389,-83.40600833,6,4.1
33901,34.5494,-83.2528,3,1.0
33902,32.319019,-80.89520999999999,2,9.0
33903,35.2,-80.35,2,2.0
33904,32.0472,-84.4392,8,9.8
33905,35.61176,-79.0611,2,2.0
33906,33.393066999999995,-86.332686,3,4.0
33907,35.88957,-92.7781,1,468.0
33908,18.061184,-66.89520300000001,6,1.0
33909,43.2019,-112.0652,7,200.0
33910,43.0169,-108.786,4,2.0
33911,41.1646,-115.8445,7,1.0
33912,34.83166667,-94.90083333,3,17.0
33913,30.9231,-88.5369,3,115.0
33914,33.05638889,-79.63,1,1.0
33915,37.5803,-93.62489,10,1.0
33916,32.10575496,-82.31438363,2,1.4
33917,29.11666999,-82.01667001,4,1.0
33918,36.1465,-94.10016001,7,3.0
33919,33.9014,-94.0833,7,3.0
33920,36.4817,-77.555,8,7.0
33921,33.0073,-93.27176,3,15.0
33922,32.0471,-83.7333,3,14.56
33923,35.34527,-92.05197,8,4.0
33924,33.024,-83.3364,11,7.5
33925,37.39674722,-77.47653333,4,4.0
33926,33.340472,-85.46633299999999,12,3.0
33927,38.26821899,-83.14230347,11,12.0
33928,31.86937522,-81.93732069,7,0.83
33929,32.4117,-103.5983,6,2.0
33930,35.4683,-79.0383,4,5.0
33931,41.37833,-75.86139,4,3.0
33932,36.5017,-80.115,3,5.0
33933,41.72340723,-73.97286594,5,1.0
33934,34.8817,-79.4083,4,2.0
33935,47.80575533,-95.58824887,11,12.0
33936,34.799139000000004,-87.06294100000001,11,15.0
33937,42.75,-112.5,8,2.1
33938,31.972215,-98.516968,5,3.0
33939,37.04167,-77.25833,7,5.0
33940,35.6369,-90.6933,9,13.0
33941,35.57,-84.9783,9,2.0
33942,34.05833333,-80.1125,4,5.0
33943,40.4436,-107.7876,6,1.0
33944,30.60350002,-96.16335,7,1.0
33945,33.91482997,-98.34882998,7,400.0
33946,33.472752,-85.51346,3,15.0
33947,30.2961,-89.8639,5,4.0
33948,29.75,-84.88,5,10.0
33949,31.560994,-90.18776092,2,20.0
33950,32.7464887,-96.0479484,8,5.0
33951,39.21365132,-81.63464967,3,6.0
33952,35.48003,-93.77616,3,4.0
33953,33.75416667,-81.20416667,3,1.1
33954,34.793233,-87.791186,10,1.25
33955,34.91666667,-111.53333329999998,7,0.7
33956,33.1501,-111.8007,5,1.0
33957,26.7,-81.87,2,20.0
33958,34.727920000000005,-77.30745999999999,4,3.0
33959,34.8833,-79.2167,11,1.0
33960,32.376528,-96.333618,9,12.0
33961,30.28048999,-98.54430001,3,1.0
33962,34.53333333,-118.09,8,30.0
33963,28.93938,-95.57331,1,1.0
33964,29.5336,-81.7787,8,3.0
33965,32.5613,-83.569,9,1.12
33966,38.19,-96.68,2,9.0
33967,45.8332,-120.0178,7,650.0
33968,34.6639,-88.5622,3,40.0
33969,31.0828,-91.3172,6,5.0
33970,30.5003,-88.6217,4,1.0
33971,33.39073889,-82.62793333,8,1.7
33972,34.86516778,-100.677649,3,5.0
33973,30.865,-88.5953,8,2.0
33974,31.91324,-95.91351,3,1.0
33975,30.1523079,-95.2300047,9,1.0
33976,34.0333,-80.05,3,6.0
33977,38.40111111,-75.97111111,2,3208.0
33978,38.834753000000006,-121.219338,9,1.0
33979,36.4102,-119.0868,7,200.0
33980,32.4235,-81.3041,2,3.42
33981,32.187236,-98.200951,2,4.0
33982,35.02924,-82.36974000000001,3,5.0
33983,30.62,-84.51,1,4.5
33984,34.06555556,-87.12388889,6,10.0
33985,31.1213,-83.1967,4,4.56
33986,36.68194444,-119.4061111,4,20.0
33987,33.47666667,-107.9327778,7,64.0
33988,34.758,-114.508,4,5.0
33989,32.0639,-82.7405,3,0.7
33990,34.845,-78.6317,4,2.0
33991,33.4347852,-97.0609932,3,10.0
33992,31.61,-89.9256,2,1.0
33993,33.136312,-86.977938,7,11.0
33994,18.278048,-66.957573,3,1.0
33995,36.15397997,-77.60557997,2,3.0
33996,30.933770000000003,-92.74202,1,3.99
33997,37.9225,-78.25583333,2,3.0
33998,36.6914,-83.6992,3,3.0
33999,32.177283,-98.256912,6,1.0
34000,46.11967306,-94.11649482,5,1.0
34001,32.759240000000005,-95.14908,3,10.0
34002,38.23694444,-122.29,7,2.0
34003,36.34260195,-95.10430143,2,5.0
34004,31.34431884,-83.59294491,12,7.69
34005,31.7194,-111.4908,6,3.0
34006,47.44,-94.05333333,5,1.5
34007,37.645,-120.5080556,10,5.0
34008,33.71859,-95.48219,12,3.0
34009,35.6333,-118.2676,5,23.0
34010,33.596943,-80.921768,1,2.0
34011,33.3667,-79.95,3,20.0
34012,33.3353,-110.4675,4,2.0
34013,31.730592,-88.997276,2,5.0
34014,39.4,-110.2174,9,0.7
34015,32.26095127,-84.65668634,4,0.51
34016,32.765481,-94.461823,5,1.0
34017,34.0697,-114.3233,4,0.8
34018,30.54225,-96.451292,12,1.0
34019,34.4265,-93.2025,3,5.0
34020,46.504167,-100.304167,6,600.0
34021,35.045,-79.105,5,10.0
34022,38.8425,-76.9311,2,0.8
34023,30.74851667,-96.48676667,3,22.0
34024,33.58333333,-111.17166670000002,7,90.0
34025,33.04055001,-80.49054998,1,2.0
34026,27.8283,-81.7694,3,10.0
34027,32.63878,-95.20272,3,5.0
34028,34.19997,-80.97102,9,5.0
34029,42.92251257,-75.961878,5,0.8
34030,35.66059893,-94.67449936,1,12.0
34031,32.3549,-81.3656,5,4.31
34032,41.863356,-111.37233700000002,7,25.0
34033,34.00540176,-94.65940076,4,1.0
34034,29.847340000000003,-97.83302,1,1.0
34035,32.5185,-95.29252,9,3.0
34036,34.02068,-79.5857,12,1.0
34037,32.831590000000006,-90.41373309,1,42.0
34038,42.2419,-96.5534,3,50.0
34039,34.63,-94.9817,3,5.0
34040,33.77426647,-82.92466164,9,0.77
34041,34.1167,-80.4,2,1.0
34042,35.3419,-118.2383,8,12018.0
34043,48.1147,-106.3323,4,80.0
34044,33.6944,-81.7783,1,1.0
34045,17.976648,-66.114357,3,1.0
34046,39.506111,-121.419167,7,1.5
34047,32.21751,-98.66924,2,100.0
34048,42.38734,-114.31149,7,15.4
34049,33.32558222,-90.00808815,12,1.0
34050,36.427417,-88.23943299999999,2,6.5
34051,30.6711,-88.7511,2,15.0
34052,32.886590000000005,-80.64981999999999,1,3.0
34053,46.85809874,-122.9256742,5,1.0
34054,34.60179954,-95.29599743,11,1.0
34055,35.79224,-77.30009,10,1.0
34056,32.0383,-113.0728,6,2.1
34057,31.16435619,-91.0401569,2,6.0
34058,33.04119786,-82.74540386,2,0.54
34059,33.51667002,-79.19999998,4,20.0
34060,34.39807704,-84.91548967,3,0.67
34061,33.48970482,-89.94158431,4,1.0
34062,33.44389001,-80.07,4,25.0
34063,37.05735,-88.84161,10,2.0
34064,44.3797,-103.4788,2,1.0
34065,35.6,-94.31666667,8,1.0
34066,35.275,-78.6117,4,1.0
34067,35.205028000000006,-106.200389,7,1.0
34068,33.0067,-82.6838,1,7.37
34069,35.04805555,-120.4788889,7,1.0
34070,35.099869,-119.362219,7,2.0
34071,36.24341,-93.9582,2,6.0
34072,38.50138889,-119.62166670000002,8,2.0
34073,47.78451393,-93.52154052,5,36.8
34074,34.7358,-79.8136,4,20.0
34075,34.46765229,-89.94101327,3,15.0
34076,32.24264,-94.5548,2,4.0
34077,34.62014997,-101.9441,7,5.0
34078,31.97654585,-83.72992707,4,3.96
34079,31.495286,-85.916875,7,2.0
34080,33.76110998,-79.66054999,3,3.0
34081,43.75669095,-104.8507002,8,20.0
34082,29.38,-82.6,4,3.0
34083,33.6072,-84.5478,2,0.7
34084,35.8347,-94.8881,2,4.0
34085,37.45,-114.9833,7,1140.0
34086,34.3186,-88.5425,1,2.0
34087,35.0744,-97.8822,1,5.0
34088,30.6719,-85.6732,3,30.0
34089,31.242042,-86.387847,5,17.0
34090,31.9956,-83.3706,1,4.4
34091,31.3133,-93.0414,9,15.0
34092,32.28048333,-97.84853333,7,445.0
34093,28.75,-82.29,5,2.0
34094,31.855,-89.8789,10,9.0
34095,29.5855,-98.9885,4,44.2
34096,31.64754066,-83.26625422,7,0.6
34097,37.37136,-83.7868,4,700.0
34098,33.3751,-110.4573,5,11.0
34099,32.84202977,-89.29576322,10,2.0
34100,34.97253413,-88.75144308,3,1.0
34101,40.5743,-122.3908,7,20.0
34102,33.94166667,-81.07083333,2,15.0
34103,18.373442,-66.560211,2,1.0
34104,37.94979,-83.97189,2,1.5
34105,35.36166997,-88.91833001,11,1.0
34106,30.269170000000003,-94.62195,11,1.0
34107,31.15752185,-82.29650126,5,0.77
34108,40.98326,-96.99664,3,10.0
34109,44.784246,-88.167831,5,11.2
34110,33.40025102,-84.87032542,3,1.0
34111,35.91332997,-86.04499998,3,8.5
34112,35.975,-78.355,11,2.0
34113,34.8983,-77.8117,3,3.0
34114,31.2437127,-89.97002708,12,3.0
34115,18.361788,-67.257339,3,1.0
34116,36.84006999,-83.82179998,4,2.0
34117,41.52744608,-74.38125046,4,0.75
34118,33.7333,-79.7333,2,1.0
34119,33.75,-111.505,7,150.0
34120,43.8815,-118.595397,4,9.9
34121,33.560768,-80.017746,4,2.0
34122,34.09972222,-82.99972222,8,0.83
34123,32.805122999999995,-85.843625,3,60.0
34124,33.48976,-92.36427,8,1.0
34125,28.861439,-97.266061,9,1.0
34126,45.73084268,-92.03399021,4,0.6
34127,35.265,-79.025,4,2.0
34128,34.6178,-88.2364,10,2.0
34129,34.73472222,-93.47416667,3,17.0
34130,33.404016,-86.019041,7,6.0
34131,33.16570598,-83.99864756,3,9.49
34132,33.609488,-96.434307,8,2.0
34133,29.08,-82.31,6,7.0
34134,38.992417,-122.702117,6,31.0
34135,32.8703,-85.0533,2,1.0
34136,31.95881442,-82.80178034,2,4.0
34137,33.16189,-98.44609,4,400.0
34138,30.846519,-89.59705100000001,3,10.0
34139,27.5261,-81.8621,12,75.0
34140,30.38833333,-84.46527778,6,5.0
34141,41.653648,-99.917572,10,2830.0
34142,31.1553,-81.8581,3,7.1
34143,34.6334,-95.6669,3,350.0
34144,40.310117,-124.23925,7,7.6
34145,40.777233,-121.14175,7,1.0
34146,37.905,-77.4667,2,3.0
34147,44.71666755,-67.46666804,5,1.5
34148,29.29,-82.65,7,3.0
34149,32.355,-81.7502,2,1.78
34150,35.2764,-92.5089,10,2.0
34151,39.582222,-121.619722,9,1.0
34152,31.96783525,-84.70295109,3,7.7
34153,30.54,-83.8,12,35.0
34154,34.508847,-86.992294,11,5.0
34155,33.9833,-81.8167,2,1.0
34156,33.566241999999995,-80.67031899999999,11,2.0
34157,26.28875,-98.0967,6,1.0
34158,34.504,-100.2848,9,2000.0
34159,35.60194444,-105.64,7,1.0
34160,29.08,-81.27,5,7.3
34161,30.73923532,-83.21841286,12,0.92
34162,37.77143,-113.97806,7,40.0
34163,18.026896,-66.526848,1,1.0
34164,48.0589,-118.6375,6,1.0
34165,31.1216,-84.1354,1,0.9
34166,31.1388,-84.1554,5,0.7
34167,44.12925,-103.42721,1,1.25
34168,39.95,-122.15,8,5.0
34169,40.33666667,-105.3661111,8,2.0
34170,44.69805556,-118.3927778,8,2.2
34171,34.5717,-78.1417,3,1.0
34172,34.8686,-82.92,3,11.0
34173,36.16063333,-77.4994,2,2.0
34174,31.83109646,-82.57872309999999,4,1.2
34175,35.6178,-98.7211,1,1.0
34176,29.6,-81.75,10,1.0
34177,35.565,-120.6480556,8,2.0
34178,30.51447816,-89.63898147,4,42.0
34179,32.5437,-82.1952,12,1.38
34180,43.65149998,-100.3288,7,43.0
34181,31.07334053,-89.48625386,2,1.0
34182,30.15,-82.99,2,118.7
34183,31.32257,-89.838664,10,32.0
34184,35.330833,-85.22,6,220.0
34185,34.16550023,-95.5269012,2,3.0
34186,35.7475,-96.4325,3,296.0
34187,30.05222002,-81.49610998,7,10.0
34188,33.0614,-92.8517,8,1.0
34189,30.7957,-83.5177,3,3.04
34190,32.1697428,-101.6061035,4,400.0
34191,34.31018704,-88.65635363,3,7.0
34192,37.358333,-88.920278,12,200.0
34193,36.1333,-78.25,4,2.0
34194,42.5061791,-77.47783238,4,1.75
34195,18.339247,-67.221939,12,1.0
34196,36.68111111,-119.1861111,10,1.0
34197,43.5448,-116.6392,8,1.0
34198,33.76056,-86.77006999999999,4,1.0
34199,31.48618898,-83.84327384,5,2.3
34200,47.9192,-98.8173,4,1.0
34201,32.418890000000005,-95.34360997,7,1.0
34202,32.07767399,-90.49195314,2,5.0
34203,34.8794,-88.3483,1,20.0
34204,29.151940000000003,-81.23666,8,18.0
34205,47.8764,-95.0108,5,1.5
34206,33.24288316,-89.61968872,10,10.0
34207,31.14748918,-82.13300511,2,2.8
34208,35.5,-77.1833,5,2.0
34209,30.7197,-85.4917,1,4.0
34210,31.67674782,-89.90475105,7,2.0
34211,31.3613,-83.1345,10,3.91
34212,32.75304532,-84.9857473,2,0.58
34213,47.95963,-118.074451,10,84.0
34214,34.5331,-85.3403,3,1.47
34215,40.78,-121.1933333,8,0.8
34216,36.11013,-96.77852,12,100.0
34217,36.45,-76.6167,11,2.0
34218,33.276526000000004,-86.19723499999999,9,1.5
34219,28.43,-82.46,5,7.0
34220,30.698,-93.394,2,7.0
34221,30.71042001,-94.41042002,7,2.0
34222,40.9,-115.8167,7,56.0
34223,35.46691666,-94.56241665,3,35.0
34224,17.970539000000002,-66.246414,2,1.0
34225,35.00000001,-92.00000002,5,1.0
34226,18.056477,-66.94091800000001,3,2.0
34227,43.2083,-100.9615,3,1.0
34228,18.002171,-67.177948,3,2.0
34229,36.992,-106.0753,4,50.0
34230,38.03124955,-92.61815085,3,1.0
34231,37.87888888,-120.44,8,400.0
34232,34.83583333,-94.79416667,7,4.0
34233,26.67,-81.43,3,35.0
34234,34.696267,-87.063559,11,10.0
34235,35.00472259,-105.882225,1,95.0
34236,39.3173,-75.0441,4,5.0
34237,38.23611,-78.10110999999999,2,2.0
34238,32.5837521,-95.1088328,3,3.5
34239,35.75605,-78.01766667,2,1.0
34240,34.46416667,-118.1933333,9,1.0
34241,30.9172,-88.2678,3,50.0
34242,33.048522,-86.99479000000001,4,30.0
34243,44.43333333,-68.68333333,4,1.0
34244,28.596873,-80.889763,11,2.0
34245,39.90973,-93.97626,2,1.0
34246,33.08207,-93.15799,5,15.0
34247,29.76,-85.06,3,3.0
34248,35.4167,-78.7167,2,2.0
34249,32.2718817,-83.99063382,5,90.8
34250,33.1501,-110.234,10,55.0
34251,32.3316,-102.4447,8,157.0
34252,43.3437897,-92.6759549,4,1.0
34253,40.00111111,-111.4069444,6,11.4
34254,35.8667,-76.6333,6,1.0
34255,32.699633,-86.56631800000001,1,9.0
34256,30.5264,-90.4911,2,1.0
34257,32.33289,-102.1202,3,600.0
34258,33.23839001,-101.449,12,50.0
34259,30.8708,-90.7175,4,8.0
34260,33.6992,-87.5194,3,2.0
34261,45.93777778,-113.9291667,9,6.0
34262,34.49919851,-95.66660312,3,70.0
34263,43.35411005,-76.1410977,4,0.84
34264,34.16638997,-78.93805998,3,4.0
34265,31.41007761,-90.22111153,1,2.0
34266,30.5844,-90.2197,8,3.0
34267,30.05333333,-85.025,8,12.0
34268,35.7917,-85.3117,9,30.0
34269,33.78794,-86.6653,3,10.0
34270,29.84422001,-95.21734998,2,1.0
34271,33.0725,-110.9203,6,2.0
34272,34.57524999,-93.01021,3,52.0
34273,37.80456753,-80.5031358,3,7.0
34274,32.9536,-80.6253,2,2.0
34275,33.6926,-83.6852,6,2.37
34276,35.73745,-85.052,11,2.0
34277,36.8,-120.3580556,5,10.0
34278,33.40208,-94.80625,10,2.0
34279,61.483333,-149.75,5,1.0
34280,38.55638889,-75.79722222,6,1.1
34281,45.36808,-123.64912,7,8.0
34282,37.29167,-78.53944,3,1.0
34283,34.2476061,-84.94260833,5,1.0
34284,27.4732,-80.3599,6,6.0
34285,34.90115,-79.7943,11,9.0
34286,31.4539,-89.9992,10,1.0
34287,34.33869,-92.76278,3,1.0
34288,29.48,-81.39694,7,2.0
34289,39.65834,-74.60416,4,40.0
34290,31.6436,-92.0675,3,6.0
34291,35.14429999,-91.71459998,8,58.0
34292,32.2881,-85.1842,4,3.0
34293,37.33666667,-84.13,11,306.0
34294,44.33333333,-69.68333333,5,2.0
34295,40.65,-73.85,8,1.7
34296,27.0368,-82.089,12,1.0
34297,28.78778,-80.90445,5,1.5
34298,33.197971,-81.35891,2,4.0
34299,48.26194444,-117.0819444,8,2.0
34300,32.16627147,-89.71269353,8,2.0
34301,34.90088,-98.21085,7,2.3
34302,33.68449885,-89.8111941,3,2.0
34303,35.0771,-95.53243332,4,20.0
34304,34.641657,-87.202363,9,8.0
34305,34.375,-80.4889,8,4.0
34306,33.96026537,-93.33196155,3,2.0
34307,35.416767,-105.133478,8,10.0
34308,33.29305555,-117.2180556,8,15.0
34309,31.1658,-88.0314,5,25.0
34310,33.591529,-98.765717,8,5.0
34311,36.295,-80.3183,9,3.0
34312,31.6134384,-97.8717964,9,5.0
34313,39.95,-122.15,10,66.0
34314,32.440935499999995,-84.65535261,3,2.47
34315,34.097590000000004,-86.84038000000001,3,2.0
34316,32.5517,-85.1211,9,20.0
34317,48.8389,-99.7365,4,1.0
34318,31.02619812,-90.69061023,2,5.0
34319,33.98305555,-117.2,9,8.0
34320,32.70515,-117.010167,5,1.0
34321,30.16042,-94.04375,2,90.0
34322,17.993565,-66.386131,5,1.0
34323,33.11853893,-82.49300597,8,2.68
34324,34.27299,-78.8231,10,1.0
34325,43.330205,-73.67277479,4,0.97
34326,34.5425,-92.38067,3,1.0
34327,35.0133,-87.0933,11,2.0
34328,32.24796335,-82.77771504,4,0.6
34329,34.70330076,-95.78649884,8,2.0
34330,32.13958783,-90.52215362,3,8.0
34331,34.7375,-82.5125,11,1.2
34332,44.38167,-120.66278,6,1.0
34333,34.51416667,-118.63944440000002,7,1.5
34334,34.7406,-92.7919,10,10.0
34335,32.88883,-80.73499,3,20.0
34336,33.327,-116.5125,7,1.2
34337,31.46827389,-82.98378876,5,1.63
34338,37.38194444,-120.5488889,11,2.0
34339,33.8983,-85.6978,3,8.0
34340,33.6667,-79.7667,1,25.0
34341,31.1896,-82.2775,2,5.85
34342,31.28822998,-98.43444997,10,2.0
34343,27.54610999,-80.81472998,6,1.0
34344,26.11583333,-98.31138889,10,11.0
34345,47.2804,-111.9899,8,6.0
34346,26.151585,-98.1103399,2,1.0
34347,30.272920000000003,-93.91458,8,2.0
34348,39.58455937,-91.62802364,4,1.0
34349,20.7084522,-156.4343872,5,30.0
34350,34.623603,-102.985497,3,10.0
34351,34.85083333,-112.0858333,5,2.0
34352,30.25,-87.86666667,7,22.0
34353,30.67,-84.71,6,3.0
34354,34.915707,-100.829086,8,1.0
34355,30.78140174,-93.05872225,3,25.0
34356,37.48861111,-92.02444444,3,2.0
34357,43.89114,-69.86421999999999,5,1.0
34358,30.6083,-86.9214,2,33.0
34359,33.494809499999995,-97.7548682,7,4.0
34360,32.8119,-89.3761,4,15.0
34361,41.60532,-87.26725,3,9.2
34362,31.254225,-89.18502099999999,2,5.0
34363,34.6517,-79.0517,8,1.0
34364,32.28502,-101.3328,2,1.0
34365,32.70579998,-97.82054001,12,100.0
34366,31.9611,-82.7199,5,1.94
34367,17.970539000000002,-66.246414,2,5.0
34368,37.86916,-82.57562,3,48.0
34369,30.873468,-88.166525,12,10.0
34370,35.4561,-94.5758,10,4.0
34371,29.80253001,-99.15082001,1,3.0
34372,44.6158,-101.7827,8,4.0
34373,34.059814,-80.516701,6,1.0
34374,33.3327,-83.7076,2,0.81
34375,35.4517,-82.9217,4,1.0
34376,29.96,-82.16,12,5.0
34377,38.11266312,-93.03633037,3,30.0
34378,33.781185,-117.489757,8,5.0
34379,31.3358,-85.3567,2,3.0
34380,32.305,-90.3867,1,20.0
34381,33.54370902,-89.92919576,2,4.0
34382,35.542842,-100.112915,10,1.0
34383,35.25,-77.1333,3,1.0
34384,37.3667,-104.8005,11,30.0
34385,39.566675,-82.478425,3,2.0
34386,34.72620641,-89.36447951,4,40.0
34387,38.264919,-83.303101,3,5.0
34388,31.1735335,-90.04217855,1,15.0
34389,38.882695,-121.314087,6,1.0
34390,35.3833,-78.8167,8,1.5
34391,34.353803000000006,-85.801278,11,1.0
34392,37.23694444,-121.68694440000002,6,254.0
34393,33.4008,-81.9894,7,0.6
34394,31.45075638,-90.25264913,2,103.0
34395,31.6061,-91.1092,10,1.0
34396,33.7267,-83.1602,1,3.84
34397,33.38712747,-88.81157231,11,5.0
34398,31.51365,-98.42298,1,40.0
34399,35.5867,-85.4183,1,1.0
34400,18.057226,-66.406883,3,2.0
34401,31.3597,-90.0581,12,2.0
34402,33.10833333,-81.59166667,6,1.0
34403,34.352827000000005,-86.241962,6,3.0
34404,43.25538,-92.94487,10,9.0
34405,68.1114,-160.1219,7,11.0
34406,33.193811,-94.956164,8,1.0
34407,35.82969,-91.8444,2,83.0
34408,34.138729999999995,-93.05411,3,1.0
34409,34.2067,-94.4114,4,32.0
34410,37.54996717,-81.84454132,10,33.0
34411,37.53833333,-88.15,2,42.0
34412,44.5024,-103.2365,7,5.0
34413,42.16275509,-75.17852149,4,1.55
34414,31.6322,-88.3728,2,4.5
34415,32.2864,-85.3908,5,2.0
34416,30.28472,-97.36333002,12,45.0
34417,30.5033,-90.5775,10,1.0
34418,41.10315,-96.09373,4,2.0
34419,30.79696,-99.25567,7,1.0
34420,26.0249,-81.27127,7,2.0
34421,25.625268,-80.687069,5,8.0
34422,43.1491,-108.1809,8,7.5
34423,31.762338,-96.373444,9,25.0
34424,37.43601,-82.4866,3,1.0
34425,37.0933,-82.1217,11,12.0
34426,33.00166997,-80.63611,5,1.0
34427,26.72,-81.92,3,5.0
34428,36.866739,-119.585491,5,3.0
34429,46.697222,-100.8,6,150.0
34430,36.93305555,-120.8469444,8,7.0
34431,34.6,-92.7131,1,25.0
34432,31.280088,-88.71356999999999,4,1.0
34433,35.9167,-109.0173,6,1.0
34434,31.78996209,-95.68610316,2,10.0
34435,31.7695,-111.5879,4,1117.0
34436,34.72176,-77.51846,2,2.0
34437,34.36305556,-111.1161111,10,8.0
34438,35.724583,-85.20675,12,25.0
34439,40.03361111,-120.96694440000002,8,1.0
34440,37.435,-91.6147,4,19.9
34441,37.72647873,-81.45511215,3,120.0
34442,34.29,-92.81,8,1.0
34443,31.78213686,-89.4509502,10,25.0
34444,43.88982999,-70.35564001,4,9.0
34445,44.631556,-68.700528,4,1.1
34446,32.7136,-103.3839,6,8920.0
34447,43.58393,-89.73199,8,1.5
34448,48.2374,-119.2392,8,1.4
34449,34.2067,-85.9922,5,2.0
34450,35.51092,-94.20567,5,1.0
34451,31.16775503,-90.88074638,8,5.0
34452,47.8789,-94.8831,4,3.5
34453,17.964052,-66.39071700000001,3,2.0
34454,32.15,-89.0608,7,2.0
34455,36.67799,-119.7861,10,1.0
34456,34.11528001,-80.06084001,1,45.0
34457,48.3303625,-96.28376816,7,10.0
34458,29.2,-81.09,1,1.0
34459,47.37360189,-92.51823943,6,3.0
34460,26.97,-82.31,10,3.0
34461,37.60027778,-118.8336111,9,10.0
34462,34.8333,-78.2833,2,1.0
34463,42.8504,-113.91002,7,1.0
34464,41.0999,-123.7012,8,1.5
34465,32.78,-87.17111111,12,4.0
34466,18.053118,-67.176804,5,30.0
34467,34.63183,-86.53076999999999,3,2.0
34468,31.3264,-88.1508,2,150.0
34469,37.47314,-82.8001,6,7.0
34470,38.719102,-82.419021,11,3.0
34471,31.374115000000003,-89.728334,4,1.0
34472,35.2717,-81.335,3,10.0
34473,37.36,-97.67,3,15.0
34474,41.0399,-74.4823,4,12.5
34475,34.1933,-95.5967,5,5.0
34476,18.013334,-66.416862,2,15.0
34477,28.41,-80.86,6,2.0
34478,42.7713,-117.5771,8,1.0
34479,45.63166,-117.96333,9,1.25
34480,30.6569,-90.5242,2,30.0
34481,36.7860087,-94.1193047,8,20.0
34482,31.289099100000005,-83.36562239,4,1.9
34483,42.9332247,-71.183324,5,3.5
34484,44.0393161,-89.68476770000001,9,13.2
34485,36.43305556,-106.8502778,4,1.0
34486,37.32694444,-120.5311111,10,1.0
34487,33.575,-79.97083333,2,3.0
34488,39.02611111,-122.7311111,4,1.0
34489,42.0967144,-75.91040448,4,0.64
34490,33.37083333,-81.84166667,9,3.0
34491,32.375167,-87.242559,2,55.0
34492,38.061285,-90.584974,11,1.0
34493,41.59271655,-73.69510355,4,2.6
34494,38.01474314,-81.45853282,11,32.0
34495,64.96666667,-146.8833333,7,2.0
34496,30.74716667,-95.0442,5,1.0
34497,33.576412,-87.10090699999999,3,2.0
34498,47.814504,-120.204876,8,24.0
34499,35.41534,-79.79555,2,1.0
34500,34.73365,-92.40311,9,20.0
34501,44.37305556,-121.6208333,8,1.0
34502,30.52283123,-90.25746909,3,2.0
34503,45.944935,-68.318721,4,0.8
34504,34.0933,-86.5594,1,1.0
34505,33.4184,-83.6457,7,0.56
34506,42.3572,-112.8681,9,407.0
34507,21.4894085,-158.22918700000002,7,1.0
34508,33.7047,-92.7708,7,3.0
34509,30.64329496,-90.12890613,12,2.0
34510,32.374340000000004,-99.55202,12,5.0
34511,32.41027998,-94.98943999,1,5.0
34512,35.04833333,-83.43944444,1,55.0
34513,30.6453,-89.085,4,1.0
34514,31.58,-86.2725,3,30.0
34515,33.30680997,-93.38533,3,1.0
34516,38.1056,-82.8475,4,3.0
34517,42.2752,-75.2167,4,0.6
34518,43.899655,-89.314453,3,9.0
34519,34.6183,-79.1617,1,1.0
34520,41.08138919,-74.05553856,4,1.48
34521,33.161,-82.9909,7,1.84
34522,38.85111111,-121.165,7,1.0
34523,30.60308384,-89.40955552,5,6.0
34524,18.382504,-66.511383,4,1.0
34525,34.475,-118.4916667,4,2.0
34526,31.5498,-83.0395,3,6.71
34527,38.95,-119.9,9,2.0
34528,41.4332,-119.7844,7,2.0
34529,33.98305555,-117.4269444,8,1.0
34530,32.5175,-91.9956,8,2.0
34531,30.493982,-88.31837900000001,2,2.0
34532,33.71300176,-112.0696899,6,1.0
34533,17.992620000000002,-66.93044300000001,2,40.0
34534,31.00546667,-94.38198333,6,424.0
34535,33.85666667,-85.655,3,1.0
34536,41.44270606,-74.41009823,5,1.5
34537,33.286390000000004,-95.00166,11,2.0
34538,36.4337,-79.77117,2,2.0
34539,26.406111,-99.0525,8,50.0
34540,35.0683,-79.455,3,1.0
34541,41.2646879,-73.62849186,11,0.97
34542,30.787056,-89.20367432,2,2.0
34543,33.56665998,-91.78333,7,1.0
34544,33.86611111,-117.2688889,7,2.0
34545,36.1117,-82.025,2,4.0
34546,47.9919,-99.0957,4,3.0
34547,31.10874866,-90.03794869,2,1.0
34548,31.62626595,-89.83811526,9,20.0
34549,43.44833333,-115.34333329999998,6,20.0
34550,38.20611111,-122.6438889,6,1.0
34551,41.1414855,-73.3578955,4,1.0
34552,34.975,-79.4983,7,5.0
34553,31.5499,-83.4739,1,1.23
34554,42.9967,-98.4276,7,1.0
34555,31.85418254,-82.02352755,3,0.9
34556,30.566973,-88.301326,1,25.0
34557,18.332108,-67.23677099999999,3,0.75
34558,41.47916667,-120.9197222,7,0.63
34559,43.21677495,-77.04503686,4,1.83
34560,35.175,-85.6683,12,1.0
34561,34.65860133,-89.52971237,3,30.0
